id,title,type,genres,averageRating,numVotes,releaseYear,idjw
tt1623205,Oz the Great and Powerful,movie,"Adventure, Family, Fantasy",6.3,218520.0,2013.0,tm179250
tt6565702,X-Men: Dark Phoenix,movie,"Action, Adventure, Sci-Fi",5.7,218387.0,2019.0,tm244126
tt4779682,The Meg,movie,"Action, Horror, Sci-Fi",5.7,218370.0,2018.0,tm244140
tt0114898,Waterworld,movie,"Action, Adventure, Sci-Fi",6.3,218208.0,1995.0,tm9259
tt1046173,G.I. Joe: The Rise of Cobra,movie,"Action, Adventure, Sci-Fi",5.7,218119.0,2009.0,tm151176
tt1013743,Knight and Day,movie,"Action, Adventure, Comedy",6.3,218099.0,2010.0,tm91548
tt0118571,Air Force One,movie,"Action, Crime, Drama",6.5,218087.0,1997.0,tm192135
tt0074285,Carrie,movie,"Horror, Mystery",7.4,218068.0,1976.0,tm83003
tt0986264,Like Stars on Earth,movie,"Drama, Family",8.3,217903.0,2007.0,tm83786
tt1284575,Bad Teacher,movie,"Comedy, Romance",5.7,217553.0,2011.0,tm176239
tt0481369,The Number 23,movie,"Crime, Mystery, Thriller",6.4,217502.0,2007.0,tm77244
tt1155076,The Karate Kid,movie,"Action, Drama, Family",6.2,216759.0,2010.0,tm102403
tt0106856,Falling Down,movie,"Crime, Drama, Thriller",7.6,216631.0,1993.0,tm185514
tt0088846,Brazil,movie,"Drama, Sci-Fi, Thriller",7.8,216584.0,1985.0,tm123788
tt2334873,Blue Jasmine,movie,"Comedy, Drama, Romance",7.3,216392.0,2013.0,tm163686
tt0829150,Dracula Untold,movie,"Action, Drama, Fantasy",6.2,216060.0,2014.0,tm140524
tt0362270,The Life Aquatic with Steve Zissou,movie,"Action, Adventure, Comedy",7.2,216056.0,2004.0,tm75924
tt0363988,Secret Window,movie,"Drama, Mystery, Thriller",6.5,215993.0,2004.0,tm90305
tt0318627,Resident Evil: Apocalypse,movie,"Action, Horror, Sci-Fi",6.1,215959.0,2004.0,tm94422
tt0094625,Akira,movie,"Animation, Drama, Fantasy",8.0,215881.0,1988.0,tm44887
tt0102798,Robin Hood: Prince of Thieves,movie,"Action, Adventure, Drama",6.9,215878.0,1991.0,tm10242
tt7798634,Ready or Not,movie,"Action, Comedy, Horror",6.8,215721.0,2019.0,tm473057
tt0418763,Jarhead,movie,"Biography, Drama, War",7.0,215714.0,2005.0,tm172960
tt1560220,Zombieland: Double Tap,movie,"Action, Comedy, Horror",6.7,215627.0,2019.0,tm244188
tt3766354,The Equalizer 2,movie,"Action, Crime, Mystery",6.7,215411.0,2018.0,tm213066
tt15474916,Smile,movie,"Horror, Mystery, Thriller",6.5,215294.0,2022.0,tm1219508
tt0094012,Spaceballs,movie,"Adventure, Comedy, Sci-Fi",7.1,215166.0,1987.0,tm21808
tt0143145,The World Is Not Enough,movie,"Action, Adventure, Thriller",6.4,214887.0,1999.0,tm44351
tt0308644,Finding Neverland,movie,"Biography, Drama, Family",7.6,214837.0,2004.0,tm80908
tt0091064,The Fly,movie,"Drama, Horror, Sci-Fi",7.6,214583.0,1986.0,tm114838
tt2094766,Assassin's Creed,movie,"Action, Adventure, Sci-Fi",5.6,214534.0,2016.0,tm1899
tt4729430,Klaus,movie,"Adventure, Animation, Comedy",8.2,214412.0,2019.0,tm375883
tt2345759,The Mummy,movie,"Action, Adventure, Fantasy",5.4,214343.0,2017.0,tm122327
tt3569230,Legend,movie,"Biography, Crime, Drama",6.9,214304.0,2015.0,tm195209
tt2406566,Atomic Blonde,movie,"Action, Thriller",6.7,214188.0,2017.0,tm244634
tt0401855,Underworld: Evolution,movie,"Action, Fantasy, Thriller",6.7,214041.0,2006.0,tm32414
tt0102685,Point Break,movie,"Action, Crime, Thriller",7.3,213926.0,1991.0,tm8927
tt0139134,Cruel Intentions,movie,"Drama, Romance",6.8,213847.0,1999.0,tm52478
tt0477080,Unstoppable,movie,"Action, Thriller",6.8,213840.0,2010.0,tm102443
tt1872194,The Judge,movie,"Crime, Drama, Mystery",7.4,213691.0,2014.0,tm154072
tt0130827,Run Lola Run,movie,"Action, Crime, Thriller",7.6,213443.0,1998.0,tm66228
tt1815862,After Earth,movie,"Action, Adventure, Sci-Fi",4.8,213302.0,2013.0,tm178439
tt10272386,The Father,movie,"Drama, Mystery",8.2,213119.0,2020.0,tm836126
tt0056869,The Birds,movie,"Drama, Horror, Mystery",7.6,212926.0,1963.0,tm25479
tt1111422,The Taking of Pelham 123,movie,"Action, Crime, Thriller",6.4,212900.0,2009.0,tm152406
tt0371724,The Hitchhiker's Guide to the Galaxy,movie,"Adventure, Comedy, Sci-Fi",6.7,212831.0,2005.0,tm176784
tt10288566,Another Round,movie,"Comedy, Drama",7.7,212763.0,2020.0,tm679789
tt0111282,Stargate,movie,"Action, Adventure, Sci-Fi",7.0,212264.0,1994.0,tm193099
tt0113247,La haine,movie,"Crime, Drama",8.1,211799.0,1995.0,tm7867
tt2873282,Red Sparrow,movie,"Action, Drama, Thriller",6.6,211764.0,2018.0,tm244180
tt1458175,The Next Three Days,movie,"Action, Crime, Drama",7.3,211642.0,2010.0,tm104229
tt1469304,Baywatch,movie,"Action, Comedy, Crime",5.5,211606.0,2017.0,tm232802
tt0366551,Harold & Kumar Go to White Castle,movie,"Adventure, Comedy",7.0,211581.0,2004.0,tm89036
tt1723811,Shame,movie,Drama,7.2,211532.0,2011.0,tm165055
tt0993842,Hanna,movie,"Action, Adventure, Drama",6.7,211179.0,2011.0,tm167897
tt1136617,The Killer,movie,"Action, Adventure, Crime",6.7,210987.0,2023.0,tm1299143
tt0375063,Sideways,movie,"Comedy, Drama, Romance",7.5,210973.0,2004.0,tm89991
tt2338151,PK,movie,"Comedy, Drama, Sci-Fi",8.1,210880.0,2014.0,tm147913
tt0432021,Resident Evil: Extinction,movie,"Action, Horror, Sci-Fi",6.2,210856.0,2007.0,tm79664
tt0114148,Pocahontas,movie,"Adventure, Animation, Drama",6.7,210803.0,1995.0,tm11864
tt0183790,A Knight's Tale,movie,"Action, Adventure, Drama",7.0,210682.0,2001.0,tm35112
tt2446042,Taken 3,movie,"Action, Thriller",6.0,210287.0,2014.0,tm136195
tt12801262,Luca,movie,"Adventure, Animation, Comedy",7.4,210191.0,2021.0,tm375874
tt1213641,First Man,movie,"Biography, Drama, History",7.3,210144.0,2018.0,tm296917
tt0120347,Tomorrow Never Dies,movie,"Action, Adventure, Thriller",6.5,209911.0,1997.0,tm191100
tt1606389,The Vow,movie,"Drama, Romance",6.8,209773.0,2012.0,tm57991
tt0756683,The Man from Earth,movie,"Drama, Fantasy, Mystery",7.8,209432.0,2007.0,tm77512
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,movie,"Adventure, Family, Fantasy",5.9,209378.0,2010.0,tm90273
tt0058150,Goldfinger,movie,"Action, Adventure, Thriller",7.7,209234.0,1964.0,tm188194
tt0053604,The Apartment,movie,"Comedy, Drama, Romance",8.3,208962.0,1960.0,tm58955
tt0106677,Dazed and Confused,movie,Comedy,7.6,208906.0,1993.0,tm189861
tt0268126,Adaptation.,movie,"Comedy, Drama",7.7,208868.0,2002.0,tm116191
tt0120685,Godzilla,movie,"Action, Sci-Fi, Thriller",5.5,208753.0,1998.0,tm158958
tt0116209,The English Patient,movie,"Drama, Romance, War",7.4,208750.0,1996.0,tm110567
tt13560574,X,movie,"Horror, Mystery, Thriller",6.5,208585.0,2022.0,tm1150807
tt0050976,The Seventh Seal,movie,"Drama, Fantasy",8.1,208547.0,1957.0,tm120889
tt3416742,What We Do in the Shadows,movie,"Comedy, Horror",7.6,208105.0,2014.0,tm144181
tt1277953,Madagascar 3: Europe's Most Wanted,movie,"Adventure, Animation, Comedy",6.8,208066.0,2012.0,tm63176
tt0082694,The Road Warrior,movie,"Action, Adventure, Sci-Fi",7.6,207780.0,1981.0,tm130740
tt4520988,Frozen II,movie,"Adventure, Animation, Comedy",6.8,207612.0,2019.0,tm244184
tt0985694,Machete,movie,"Action, Crime, Thriller",6.6,207263.0,2010.0,tm96854
tt1038988,REC,movie,"Horror, Mystery, Thriller",7.4,207237.0,2007.0,tm77399
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,movie,"Comedy, Sport",6.6,207208.0,2006.0,tm25185
tt0021749,City Lights,movie,"Comedy, Drama, Romance",8.5,206980.0,1931.0,tm52402
tt0366548,Happy Feet,movie,"Adventure, Animation, Comedy",6.4,206971.0,2006.0,tm37546
tt0241303,Chocolat,movie,"Drama, Romance",7.2,206723.0,2000.0,tm20531
tt0120863,The Thin Red Line,movie,"Drama, History, War",7.6,206579.0,1998.0,tm62578
tt0061852,The Jungle Book,movie,"Adventure, Animation, Comedy",7.6,206498.0,1967.0,tm121851
tt0307453,Shark Tale,movie,"Adventure, Animation, Comedy",6.0,206206.0,2004.0,tm88460
tt5519340,Bright,movie,"Action, Fantasy, Thriller",6.3,206150.0,2017.0,tm244307
tt0119081,Event Horizon,movie,"Horror, Sci-Fi, Thriller",6.6,206071.0,1997.0,tm190727
tt1288558,Evil Dead,movie,Horror,6.5,206031.0,2013.0,tm178906
tt3631112,The Girl on the Train,movie,"Crime, Drama, Mystery",6.5,205733.0,2016.0,tm230565
tt2557490,A Million Ways to Die in the West,movie,"Comedy, Western",6.1,205328.0,2014.0,tm140399
tt8106534,6 Underground,movie,"Action, Thriller",6.1,205151.0,2019.0,tm417553
tt0063442,Planet of the Apes,movie,"Adventure, Sci-Fi",8.0,204934.0,1968.0,tm12233
tt2267968,Kung Fu Panda 3,movie,"Action, Adventure, Animation",7.1,204741.0,2016.0,tm120108
tt0142688,The Ninth Gate,movie,"Mystery, Thriller",6.7,204525.0,1999.0,tm47174
tt3915174,Puss in Boots: The Last Wish,movie,"Action, Adventure, Animation",7.8,204439.0,2022.0,tm558
tt0352248,Cinderella Man,movie,"Biography, Drama, Romance",8.0,204315.0,2005.0,tm179462
tt5715874,The Killing of a Sacred Deer,movie,"Drama, Horror, Mystery",7.0,204205.0,2017.0,tm244198
tt6450804,Terminator: Dark Fate,movie,"Action, Adventure, Sci-Fi",6.2,204184.0,2019.0,tm12196
tt2239822,Valerian and the City of a Thousand Planets,movie,"Action, Adventure, Fantasy",6.4,204166.0,2017.0,tm209528
tt2066051,Rocketman,movie,"Biography, Drama, Music",7.3,203647.0,2019.0,tm415916
tt0112851,Desperado,movie,"Action, Crime, Drama",7.1,203549.0,1995.0,tm9323
tt0810819,The Danish Girl,movie,"Biography, Drama",7.1,203401.0,2015.0,tm199700
tt0398165,The Longest Yard,movie,"Comedy, Crime, Sport",6.4,203314.0,2005.0,tm174703
tt0128445,Rushmore,movie,"Comedy, Drama, Romance",7.6,203156.0,1998.0,tm64906
tt3470600,Sing,movie,"Animation, Comedy, Family",7.1,202820.0,2016.0,tm206686
tt7322224,Triangle of Sadness,movie,"Comedy, Drama",7.3,202697.0,2022.0,tm950279
tt4857264,The Invisible Guest,movie,"Crime, Drama, Mystery",8.0,202678.0,2016.0,tm267401
tt0106697,Demolition Man,movie,"Action, Sci-Fi, Thriller",6.7,202549.0,1993.0,tm191327
tt0375912,Layer Cake,movie,"Crime, Drama, Thriller",7.2,202462.0,2004.0,tm81909
tt1527186,Melancholia,movie,"Drama, Sci-Fi",7.1,202325.0,2011.0,tm160017
tt0160127,Charlie's Angels,movie,"Action, Adventure, Comedy",5.6,202196.0,2000.0,tm17195
tt0106308,Army of Darkness,movie,"Comedy, Horror",7.4,202145.0,1992.0,tm124721
tt0096754,The Abyss,movie,"Adventure, Drama, Mystery",7.5,201790.0,1989.0,tm139956
tt0122690,Ronin,movie,"Action, Crime, Thriller",7.2,201633.0,1998.0,tm52437
tt7657566,Death on the Nile,movie,"Crime, Drama, Mystery",6.3,201627.0,2022.0,tm372685
tt2333784,The Expendables 3,movie,"Action, Adventure, Comedy",6.1,201592.0,2014.0,tm147761
tt1446192,Rise of the Guardians,movie,"Action, Adventure, Animation",7.2,201538.0,2012.0,tm38980
tt1465522,Tucker and Dale vs Evil,movie,"Comedy, Horror",7.5,201439.0,2010.0,tm96385
tt5040012,Nosferatu,movie,"Fantasy, Horror, Mystery",7.2,201312.0,2024.0,tm307535
tt2053463,Side Effects,movie,"Crime, Drama, Mystery",7.1,201264.0,2013.0,tm181631
tt1935859,Miss Peregrine's Home for Peculiar Children,movie,"Adventure, Drama, Family",6.7,201184.0,2016.0,tm120376
tt3104988,Crazy Rich Asians,movie,"Comedy, Drama, Romance",6.9,201153.0,2018.0,tm357148
tt0455590,The Last King of Scotland,movie,"Biography, Drama, History",7.6,201148.0,2006.0,tm37463
tt0266308,Battle Royale,movie,"Adventure, Drama, Thriller",7.5,200958.0,2000.0,tm22725
tt0385752,The Golden Compass,movie,"Adventure, Family, Fantasy",6.1,200560.0,2007.0,tm81030
tt1070874,The Trial of the Chicago 7,movie,"Drama, History, Thriller",7.7,200334.0,2020.0,tm840196
tt10293406,The Power of the Dog,movie,"Drama, Western",6.8,200320.0,2021.0,tm674063
tt0387808,Idiocracy,movie,"Adventure, Comedy, Sci-Fi",6.5,200140.0,2006.0,tm26752
tt5104604,Isle of Dogs,movie,"Adventure, Animation, Comedy",7.8,200086.0,2018.0,tm244151
tt0244244,Swordfish,movie,"Action, Crime, Thriller",6.5,200080.0,2001.0,tm54570
tt14849194,The Holdovers,movie,"Comedy, Drama",7.9,199821.0,2023.0,tm1261131
tt1646987,Wrath of the Titans,movie,"Action, Adventure, Fantasy",5.7,199490.0,2012.0,tm30583
tt9484998,Palm Springs,movie,"Comedy, Fantasy, Mystery",7.4,199380.0,2020.0,tm487556
tt4701182,Bumblebee,movie,"Action, Adventure, Sci-Fi",6.7,199260.0,2018.0,tm272414
tt0054698,Breakfast at Tiffany's,movie,"Comedy, Drama, Romance",7.5,198740.0,1961.0,tm57722
tt0108160,Sleepless in Seattle,movie,"Comedy, Drama, Romance",6.8,198738.0,1993.0,tm185123
tt1661199,Cinderella,movie,"Adventure, Drama, Family",6.9,198521.0,2015.0,tm61052
tt1059786,Eagle Eye,movie,"Action, Mystery, Thriller",6.6,198480.0,2008.0,tm33113
tt1617661,Jupiter Ascending,movie,"Action, Adventure, Sci-Fi",5.3,198454.0,2015.0,tm142771
tt0450278,Hostel,movie,Horror,5.9,198332.0,2005.0,tm183790
tt0072271,The Texas Chain Saw Massacre,movie,Horror,7.4,198329.0,1974.0,tm106779
tt1355683,Black Mass,movie,"Biography, Crime, Drama",6.8,198218.0,2015.0,tm136491
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,movie,"Biography, Crime, Drama",7.5,198190.0,2007.0,tm81358
tt0120647,Deep Impact,movie,"Action, Drama, Sci-Fi",6.3,198005.0,1998.0,tm54441
tt0046912,Dial M for Murder,movie,"Crime, Drama, Mystery",8.2,197886.0,1954.0,tm18737
tt1596350,This Means War,movie,"Action, Comedy, Romance",6.3,197681.0,2012.0,tm29067
tt1229340,Anchorman 2: The Legend Continues,movie,Comedy,6.3,197597.0,2013.0,tm181573
tt15671028,No Hard Feelings,movie,"Comedy, Romance",6.3,197529.0,2023.0,tm1236121
tt0104691,The Last of the Mohicans,movie,"Action, Adventure, Drama",7.6,197471.0,1992.0,tm124262
tt0272152,K-PAX,movie,"Drama, Mystery, Sci-Fi",7.4,197464.0,2001.0,tm41918
tt4209788,Molly's Game,movie,"Biography, Crime, Drama",7.4,197001.0,2017.0,tm315344
tt0293429,Mortal Kombat,movie,"Action, Adventure, Fantasy",6.0,196965.0,2021.0,tm474986
tt1596365,The Woman in Black,movie,"Drama, Fantasy, Horror",6.4,196670.0,2012.0,tm53174
tt0327084,Over the Hedge,movie,"Adventure, Animation, Comedy",6.7,196484.0,2006.0,tm31704
tt3062096,Inferno,movie,"Action, Adventure, Crime",6.2,196215.0,2016.0,tm120551
tt0078346,Superman,movie,"Action, Adventure, Sci-Fi",7.4,196192.0,1978.0,tm12694
tt0359013,Blade: Trinity,movie,"Action, Horror, Sci-Fi",5.8,196132.0,2004.0,tm89592
tt0276751,About a Boy,movie,"Comedy, Drama, Romance",7.1,196117.0,2002.0,tm112606
tt0978762,Mary and Max,movie,"Animation, Comedy, Drama",8.1,196065.0,2009.0,tm148719
tt0095705,The Naked Gun: From the Files of Police Squad!,movie,"Comedy, Crime",7.6,196051.0,1988.0,tm52008
tt2226417,Insidious: Chapter 2,movie,"Horror, Mystery, Thriller",6.6,196044.0,2013.0,tm180572
tt0107207,In the Name of the Father,movie,"Biography, Crime, Drama",8.1,195977.0,1993.0,tm187801
tt1964418,Tomorrowland,movie,"Action, Adventure, Family",6.4,195837.0,2015.0,tm140416
tt0309593,Final Destination 2,movie,"Horror, Thriller",6.2,195795.0,2003.0,tm136098
tt4244994,The Last Duel,movie,"Drama, History, Thriller",7.3,195700.0,2021.0,tm841254
tt0097733,Lethal Weapon 2,movie,"Action, Crime, Thriller",7.3,195592.0,1989.0,tm142336
tt0389722,30 Days of Night,movie,"Horror, Thriller",6.6,195569.0,2007.0,tm79689
tt0993840,Army of the Dead,movie,"Action, Adventure, Crime",5.8,195369.0,2021.0,tm456513
tt5848272,Ralph Breaks the Internet,movie,"Adventure, Animation, Comedy",7.0,195194.0,2018.0,tm240627
tt0146882,High Fidelity,movie,"Comedy, Drama, Music",7.4,195087.0,2000.0,tm21226
tt1935179,Mud,movie,"Adventure, Drama",7.4,194652.0,2012.0,tm175705
tt1628841,Independence Day: Resurgence,movie,"Action, Adventure, Sci-Fi",5.2,194644.0,2016.0,tm120589
tt0017136,Metropolis,movie,"Drama, Sci-Fi",8.3,194414.0,1927.0,tm20203
tt2231461,Rampage,movie,"Action, Adventure, Sci-Fi",6.1,194340.0,2018.0,tm298080
tt0061512,Cool Hand Luke,movie,"Crime, Drama",8.0,194312.0,1967.0,tm116782
tt0462322,Grindhouse,movie,"Horror, Thriller",7.5,194105.0,2007.0,tm81126
tt10640346,Babylon,movie,"Comedy, Drama",7.1,193736.0,2022.0,tm1253698
tt0145681,The Bone Collector,movie,"Crime, Drama, Mystery",6.7,193695.0,1999.0,tm38145
tt0200465,The Bank Job,movie,"Crime, Thriller",7.2,193626.0,2008.0,tm37117
tt0918940,The Legend of Tarzan,movie,"Action, Adventure, Drama",6.2,193475.0,2016.0,tm123330
tt0072684,Barry Lyndon,movie,"Adventure, Drama, War",8.1,193363.0,1975.0,tm123656
tt9770150,Nomadland,movie,Drama,7.3,193199.0,2020.0,tm855323
tt28607951,Anora,movie,"Comedy, Drama, Romance",7.5,192889.0,2024.0,tm1471345
tt7556122,The Old Guard,movie,"Action, Thriller",6.7,192825.0,2020.0,tm849003
tt0058331,Mary Poppins,movie,"Comedy, Family, Fantasy",7.8,192770.0,1964.0,tm189724
tt7405458,A Man Called Otto,movie,"Comedy, Drama",7.5,192687.0,2022.0,tm1172928
tt4276820,The Founder,movie,"Biography, Drama",7.2,192558.0,2016.0,tm210040
tt1560747,The Master,movie,"Drama, History",7.1,192237.0,2012.0,tm36291
tt1231587,Hot Tub Time Machine,movie,"Comedy, Sci-Fi",6.4,192234.0,2010.0,tm87478
tt1033643,What Happens in Vegas,movie,"Comedy, Romance",6.1,191851.0,2008.0,tm30225
tt0110322,Legends of the Fall,movie,"Drama, Romance, War",7.5,191620.0,1994.0,tm116720
tt0293564,Rush Hour 3,movie,"Action, Comedy, Crime",6.2,191578.0,2007.0,tm79984
tt1860357,Deepwater Horizon,movie,"Action, Drama, History",7.1,191576.0,2016.0,tm124342
tt0100403,Predator 2,movie,"Action, Horror, Sci-Fi",6.3,191551.0,1990.0,tm150098
tt0101272,The Addams Family,movie,"Comedy, Fantasy",7.0,191307.0,1991.0,tm9428
tt9639470,Last Night in Soho,movie,"Drama, Horror, Mystery",7.0,191162.0,2021.0,tm454813
tt0092067,Castle in the Sky,movie,"Adventure, Animation, Family",8.0,190998.0,1986.0,tm121105
tt5884052,Pokémon: Detective Pikachu,movie,"Adventure, Comedy, Family",6.5,190920.0,2019.0,tm363037
tt1809398,Unbroken,movie,"Biography, Drama, Sport",7.2,190828.0,2014.0,tm158307
tt0299977,Hero,movie,"Action, Adventure, Drama",7.9,190776.0,2002.0,tm108572
tt0087544,Nausicaä of the Valley of the Wind,movie,"Adventure, Animation, Sci-Fi",8.0,190759.0,1984.0,tm170523
tt1502397,Bad Boys for Life,movie,"Action, Comedy, Crime",6.5,190618.0,2020.0,tm136250
tt0454841,The Hills Have Eyes,movie,"Horror, Thriller",6.4,190267.0,2006.0,tm37904
tt0117913,A Time to Kill,movie,"Crime, Drama, Thriller",7.5,190228.0,1996.0,tm108451
tt0295701,xXx,movie,"Action, Adventure, Drama",5.8,190226.0,2002.0,tm111045
tt1583421,G.I. Joe: Retaliation,movie,"Action, Adventure, Sci-Fi",5.7,190144.0,2013.0,tm165164
tt0055254,One Hundred and One Dalmatians,movie,"Adventure, Animation, Comedy",7.3,189848.0,1961.0,tm54168
tt0089880,Rambo: First Blood Part II,movie,"Action, Adventure, Thriller",6.5,189810.0,1985.0,tm123031
tt0041959,The Third Man,movie,"Drama, Film-Noir, Mystery",8.1,189770.0,1949.0,tm61131
tt4873118,The Covenant,movie,"Action, Drama, Thriller",7.5,189734.0,2023.0,tm1124551
tt0092991,Evil Dead II,movie,"Comedy, Horror",7.7,189614.0,1987.0,tm22736
tt0138704,Pi,movie,"Drama, Horror, Mystery",7.3,189600.0,1998.0,tm57503
tt2170439,Horrible Bosses 2,movie,"Comedy, Crime",6.3,189572.0,2014.0,tm152608
tt0042876,Rashomon,movie,"Crime, Drama, Mystery",8.2,189428.0,1950.0,tm58806
tt0087182,Dune,movie,"Action, Adventure, Sci-Fi",6.3,188656.0,1984.0,tm166964
tt0389790,Bee Movie,movie,"Adventure, Animation, Comedy",6.1,188636.0,2007.0,tm79814
tt23468450,Longlegs,movie,"Crime, Horror, Thriller",6.6,188598.0,2024.0,tm1277972
tt1001508,He's Just Not That Into You,movie,"Comedy, Drama, Romance",6.4,188496.0,2009.0,tm151038
tt2543472,Wonder,movie,"Drama, Family",7.9,188492.0,2017.0,tm244232
tt4016934,The Handmaiden,movie,"Drama, Romance, Thriller",8.1,188305.0,2016.0,tm146371
tt0109707,Ed Wood,movie,"Biography, Comedy, Drama",7.8,188283.0,1994.0,tm112734
tt0311429,The League of Extraordinary Gentlemen,movie,"Action, Adventure, Fantasy",5.8,188250.0,2003.0,tm131792
tt0478304,The Tree of Life,movie,"Drama, Fantasy",6.8,188229.0,2011.0,tm170469
tt1226229,Get Him to the Greek,movie,"Comedy, Music",6.3,188163.0,2010.0,tm103299
tt0084516,Poltergeist,movie,"Horror, Thriller",7.3,188110.0,1982.0,tm44004
tt0307901,25th Hour,movie,Drama,7.6,187753.0,2002.0,tm110632
tt1217613,Battle Los Angeles,movie,"Action, Adventure, Sci-Fi",5.7,187721.0,2011.0,tm172381
tt7668870,Searching,movie,"Drama, Mystery, Thriller",7.6,187009.0,2018.0,tm361071
tt6856242,The King's Man,movie,"Action, Adventure, Thriller",6.3,186799.0,2021.0,tm434720
tt0140352,The Insider,movie,"Biography, Drama, History",7.8,186486.0,1999.0,tm49114
tt0055928,Dr. No,movie,"Action, Adventure, Thriller",7.2,186068.0,1962.0,tm13961
tt0380510,The Lovely Bones,movie,"Drama, Fantasy, Thriller",6.6,185971.0,2009.0,tm130044
tt0117008,Matilda,movie,"Comedy, Family, Fantasy",7.0,185949.0,1996.0,tm109144
tt11858890,The Creator,movie,"Action, Adventure, Drama",6.7,185839.0,2023.0,tm1232018
tt0272338,Punch-Drunk Love,movie,"Comedy, Drama, Romance",7.3,185767.0,2002.0,tm112231
tt0177789,Galaxy Quest,movie,"Adventure, Comedy, Sci-Fi",7.4,185715.0,1999.0,tm60722
tt0120484,The Waterboy,movie,"Comedy, Sport",6.2,185624.0,1998.0,tm49668
tt3393786,Jack Reacher: Never Go Back,movie,"Action, Thriller",6.2,185508.0,2016.0,tm218129
tt0040522,Bicycle Thieves,movie,Drama,8.2,185404.0,1948.0,tm5608
tt1821694,RED 2,movie,"Action, Comedy, Crime",6.6,185233.0,2013.0,tm179769
tt2404463,The Heat,movie,"Action, Comedy, Crime",6.6,185041.0,2013.0,tm186984
tt1007028,Zack and Miri Make a Porno,movie,"Comedy, Romance",6.5,184652.0,2008.0,tm53495
tt0115798,The Cable Guy,movie,"Comedy, Drama, Thriller",6.1,184521.0,1996.0,tm111980
tt0120744,The Man in the Iron Mask,movie,"Action, Adventure, Drama",6.5,184430.0,1998.0,tm59841
tt0120188,Three Kings,movie,"Action, Adventure, Comedy",7.1,184352.0,1999.0,tm56424
tt0454945,She's the Man,movie,"Comedy, Romance, Sport",6.4,184326.0,2006.0,tm26026
tt10638522,Talk to Me,movie,"Horror, Thriller",7.1,184173.0,2022.0,tm1254721
tt3322940,Annabelle,movie,"Horror, Mystery, Thriller",5.5,184154.0,2014.0,tm157052
tt16419074,Air,movie,"Drama, Sport",7.4,184027.0,2023.0,tm1239920
tt0104714,Lethal Weapon 3,movie,"Action, Crime, Thriller",6.7,183935.0,1992.0,tm122409
tt4123432,Fantastic Beasts: The Secrets of Dumbledore,movie,"Adventure, Fantasy",6.2,183898.0,2022.0,tm208407
tt0177971,The Perfect Storm,movie,"Action, Adventure, Drama",6.5,183813.0,2000.0,tm19648
tt0103074,Thelma & Louise,movie,"Adventure, Crime, Drama",7.6,183808.0,1991.0,tm9571
tt1220634,Resident Evil: Afterlife,movie,"Action, Horror, Sci-Fi",5.8,183574.0,2010.0,tm96208
tt0215129,Road Trip,movie,Comedy,6.5,183500.0,2000.0,tm24877
tt1528100,Exodus: Gods and Kings,movie,"Action, Adventure, Drama",6.0,183440.0,2014.0,tm147399
tt2080374,Steve Jobs,movie,"Biography, Drama",7.2,183379.0,2015.0,tm193769
tt0465494,Hitman,movie,"Action, Crime, Thriller",6.2,183164.0,2007.0,tm65052
tt1502712,Fantastic Four,movie,"Action, Adventure, Sci-Fi",4.3,183160.0,2015.0,tm139213
tt0257106,Scary Movie 2,movie,"Comedy, Horror",5.4,183120.0,2001.0,tm43518
tt2369135,Need for Speed,movie,"Action, Crime, Drama",6.4,182925.0,2014.0,tm159081
tt0970416,The Day the Earth Stood Still,movie,"Adventure, Drama, Sci-Fi",5.5,182890.0,2008.0,tm47554
tt1013753,Milk,movie,"Biography, Drama, History",7.5,182816.0,2008.0,tm28700
tt0892782,Monsters vs. Aliens,movie,"Action, Adventure, Animation",6.4,182796.0,2009.0,tm133797
tt0986263,Surrogates,movie,"Action, Sci-Fi, Thriller",6.3,182772.0,2009.0,tm152577
tt1411250,Riddick,movie,"Action, Adventure, Sci-Fi",6.4,182686.0,2013.0,tm180256
tt4116284,The Lego Batman Movie,movie,"Action, Adventure, Animation",7.3,182482.0,2017.0,tm196644
tt0398808,Bridge to Terabithia,movie,"Drama, Family, Fantasy",7.2,182459.0,2007.0,tm68232
tt0372588,Team America: World Police,movie,"Action, Comedy",7.2,182322.0,2004.0,tm83813
tt7040874,A Simple Favor,movie,"Comedy, Crime, Mystery",6.8,182115.0,2018.0,tm356560
tt5814060,The Nun,movie,"Horror, Mystery, Thriller",5.4,181867.0,2018.0,tm308123
tt0108358,Tombstone,movie,"Biography, Drama, History",7.8,181770.0,1993.0,tm185050
tt0088944,Commando,movie,"Action, Adventure, Thriller",6.7,181751.0,1985.0,tm126530
tt1129442,Transporter 3,movie,"Action, Thriller",6.1,181715.0,2008.0,tm32196
tt0445934,Blades of Glory,movie,"Comedy, Sport",6.3,181633.0,2007.0,tm192561
tt0988595,27 Dresses,movie,"Comedy, Romance",6.1,181400.0,2008.0,tm28648
tt3794354,Sonic the Hedgehog,movie,"Action, Adventure, Comedy",6.5,181391.0,2020.0,tm374139
tt0042332,Cinderella,movie,"Animation, Family, Fantasy",7.3,181154.0,1950.0,tm61052
